DateTime,25.0 82.0
2020-01-01,0.0000
2020-01-02,0.0000
2020-01-03,8.4990
2020-01-04,0.0000
2020-01-05,0.0000
2020-01-06,0.0000
2020-01-07,0.0000
2020-01-08,0.0000
2020-01-09,11.9654
2020-01-10,0.0000
2020-01-11,0.0000
2020-01-12,0.0000
2020-01-13,0.0000
2020-01-14,0.0000
2020-01-15,0.0000
2020-01-16,0.0000
2020-01-17,0.0000
2020-01-18,0.0000
2020-01-19,0.0000
2020-01-20,0.0000
2020-01-21,0.0000
2020-01-22,0.0000
2020-01-23,0.0000
2020-01-24,0.0000
2020-01-25,0.0000
2020-01-26,0.0000
2020-01-27,0.0000
2020-01-28,0.0000
2020-01-29,0.0000
2020-01-30,1.8838
2020-01-31,0.0000
2020-02-01,0.0000
2020-02-02,0.0000
2020-02-03,0.0000
2020-02-04,0.0000
2020-02-05,0.0000
2020-02-06,0.0000
2020-02-07,0.0000
2020-02-08,0.0000
2020-02-09,0.0000
2020-02-10,0.0000
2020-02-11,0.0000
2020-02-12,0.0000
2020-02-13,0.0000
2020-02-14,0.0000
2020-02-15,0.0000
2020-02-16,0.0000
2020-02-17,0.0000
2020-02-18,0.0000
2020-02-19,0.0000
2020-02-20,0.0000
2020-02-21,0.0000
2020-02-22,1.4385
2020-02-23,0.0000
2020-02-24,0.0000
2020-02-25,0.0000
2020-02-26,0.4693
2020-02-27,0.0000
2020-02-28,0.0000
2020-02-29,0.0000
2020-03-01,0.0000
2020-03-02,0.0000
2020-03-03,0.0000
2020-03-04,0.0000
2020-03-05,2.2686
2020-03-06,1.0533
2020-03-07,0.0000
2020-03-08,0.0000
2020-03-09,0.0000
2020-03-10,0.0000
2020-03-11,0.0000
2020-03-12,9.3335
2020-03-13,0.7821
2020-03-14,19.7320
2020-03-15,2.5406
2020-03-16,0.0000
2020-03-17,0.0000
2020-03-18,0.0000
2020-03-19,0.0000
2020-03-20,0.0000
2020-03-21,0.2086
2020-03-22,0.3650
2020-03-23,0.0000
2020-03-24,0.0000
2020-03-25,0.0000
2020-03-26,0.0000
2020-03-27,0.0000
2020-03-28,0.1043
2020-03-29,0.0000
2020-03-30,0.0000
2020-03-31,0.0000
2020-04-01,0.0000
2020-04-02,0.0000
2020-04-03,0.0000
2020-04-04,0.0000
2020-04-05,0.0000
2020-04-06,0.0000
2020-04-07,0.0000
2020-04-08,0.0000
2020-04-09,0.0000
2020-04-10,0.0000
2020-04-11,0.0000
2020-04-12,0.0000
2020-04-13,0.0000
2020-04-14,0.0000
2020-04-15,0.0000
2020-04-16,0.0000
2020-04-17,0.0000
2020-04-18,1.2360
2020-04-19,0.0000
2020-04-20,0.0000
2020-04-21,0.0000
2020-04-22,0.0000
2020-04-23,0.0000
2020-04-24,0.0000
2020-04-25,0.0000
2020-04-26,0.5736
2020-04-27,8.8742
2020-04-28,0.0000
2020-04-29,0.0000
2020-04-30,0.0000
2020-05-01,5.0050
2020-05-02,0.0000
2020-05-03,0.0000
2020-05-04,1.2761
2020-05-05,0.5736
2020-05-06,16.3301
2020-05-07,0.0000
2020-05-08,0.0000
2020-05-09,0.0000
2020-05-10,0.0000
2020-05-11,29.5269
2020-05-12,0.0000
2020-05-13,0.0000
2020-05-14,0.0000
2020-05-15,0.0000
2020-05-16,0.0000
2020-05-17,0.0000
2020-05-18,0.0000
2020-05-19,0.0000
2020-05-20,0.0000
2020-05-21,0.0000
2020-05-22,0.0000
2020-05-23,0.0000
2020-05-24,0.0000
2020-05-25,0.0000
2020-05-26,0.0000
2020-05-27,0.0000
2020-05-28,0.0000
2020-05-29,0.0000
2020-05-30,0.0000
2020-05-31,0.0000
2020-06-01,2.5957
2020-06-02,0.0000
2020-06-03,0.0000
2020-06-04,0.0000
2020-06-05,47.8547
2020-06-06,0.1043
2020-06-07,0.0000
2020-06-08,0.8507
2020-06-09,0.0000
2020-06-10,0.0000
2020-06-11,0.0000
2020-06-12,0.0000
2020-06-13,0.0000
2020-06-14,0.0000
2020-06-15,6.5425
2020-06-16,0.7821
2020-06-17,3.8421
2020-06-18,11.0130
2020-06-19,12.6630
2020-06-20,3.1142
2020-06-21,9.3667
2020-06-22,6.6064
2020-06-23,10.5994
2020-06-24,3.3882
2020-06-25,3.3601
2020-06-26,7.9869
2020-06-27,3.2052
2020-06-28,5.6016
2020-06-29,0.1564
2020-06-30,1.2964
2020-07-01,14.1648
2020-07-02,1.0274
2020-07-03,2.9721
2020-07-04,1.2964
2020-07-05,39.7018
2020-07-06,37.0099
2020-07-07,34.5455
2020-07-08,22.6003
2020-07-09,4.6742
2020-07-10,6.2848
2020-07-11,4.4311
2020-07-12,2.5018
2020-07-13,0.0000
2020-07-14,11.4801
2020-07-15,0.8305
2020-07-16,0.0000
2020-07-17,0.0000
2020-07-18,0.0000
2020-07-19,0.0000
2020-07-20,48.3474
2020-07-21,6.6627
2020-07-22,5.1484
2020-07-23,13.5231
2020-07-24,0.0000
2020-07-25,8.1300
2020-07-26,1.4179
2020-07-27,0.0000
2020-07-28,6.5515
2020-07-29,0.6482
2020-07-30,0.2607
2020-07-31,0.0000
2020-08-01,0.6779
2020-08-02,8.3715
2020-08-03,0.0000
2020-08-04,7.1705
2020-08-05,0.0000
2020-08-06,8.8480
2020-08-07,0.0000
2020-08-08,3.5956
2020-08-09,24.4079
2020-08-10,0.0000
2020-08-11,0.0000
2020-08-12,34.5408
2020-08-13,12.9831
2020-08-14,5.7323
2020-08-15,0.0000
2020-08-16,1.4787
2020-08-17,2.1889
2020-08-18,2.0256
2020-08-19,2.2788
2020-08-20,3.1597
2020-08-21,14.8754
2020-08-22,11.5081
2020-08-23,10.8326
2020-08-24,5.0813
2020-08-25,0.0000
2020-08-26,0.0000
2020-08-27,10.5330
2020-08-28,14.3413
2020-08-29,1.8230
2020-08-30,0.0000
2020-08-31,0.0000
2020-09-01,0.0000
2020-09-02,0.1043
2020-09-03,29.5517
2020-09-04,0.0000
2020-09-05,0.0000
2020-09-06,0.0000
2020-09-07,1.4179
2020-09-08,0.0000
2020-09-09,0.0000
2020-09-10,0.0000
2020-09-11,5.0033
2020-09-12,0.0000
2020-09-13,6.6644
2020-09-14,14.5581
2020-09-15,0.0000
2020-09-16,0.0000
2020-09-17,0.0000
2020-09-18,0.0000
2020-09-19,0.6077
2020-09-20,11.2985
2020-09-21,0.0000
2020-09-22,2.0336
2020-09-23,20.4867
2020-09-24,30.3680
2020-09-25,2.2257
2020-09-26,0.1564
2020-09-27,0.0000
2020-09-28,0.0000
2020-09-29,0.0000
2020-09-30,0.0000
2020-10-01,0.0000
2020-10-02,0.0000
2020-10-03,0.0000
2020-10-04,0.0000
2020-10-05,0.0000
2020-10-06,0.0000
2020-10-07,0.0000
2020-10-08,0.0000
2020-10-09,0.0000
2020-10-10,0.0000
2020-10-11,0.0000
2020-10-12,0.0000
2020-10-13,0.0000
2020-10-14,0.0000
2020-10-15,0.0000
2020-10-16,0.0000
2020-10-17,0.0000
2020-10-18,0.0000
2020-10-19,0.0000
2020-10-20,0.0000
2020-10-21,0.0000
2020-10-22,0.0000
2020-10-23,0.0000
2020-10-24,0.0000
2020-10-25,0.0000
2020-10-26,0.0000
2020-10-27,0.0000
2020-10-28,0.0000
2020-10-29,0.0000
2020-10-30,0.0000
2020-10-31,0.0000
2020-11-01,0.0000
2020-11-02,0.0000
2020-11-03,0.0000
2020-11-04,0.0000
2020-11-05,0.0000
2020-11-06,0.0000
2020-11-07,0.0000
2020-11-08,0.0000
2020-11-09,0.0000
2020-11-10,0.0000
2020-11-11,0.0000
2020-11-12,0.0000
2020-11-13,0.0000
2020-11-14,0.0000
2020-11-15,0.0000
2020-11-16,0.0000
2020-11-17,0.0000
2020-11-18,0.0000
2020-11-19,0.6482
2020-11-20,3.2411
2020-11-21,0.0000
2020-11-22,0.0000
2020-11-23,0.0000
2020-11-24,0.0000
2020-11-25,0.0000
2020-11-26,0.0000
2020-11-27,0.0000
2020-11-28,0.0000
2020-11-29,0.0000
2020-11-30,0.0000
2020-12-01,0.0000
2020-12-02,0.0000
2020-12-03,0.0000
2020-12-04,0.0000
2020-12-05,0.0000
2020-12-06,0.0000
2020-12-07,0.0000
2020-12-08,0.0000
2020-12-09,0.0000
2020-12-10,0.0000
2020-12-11,0.0000
2020-12-12,0.0000
2020-12-13,0.0000
2020-12-14,0.0000
2020-12-15,0.0000
2020-12-16,0.0000
2020-12-17,0.0000
2020-12-18,0.0000
2020-12-19,0.0000
2020-12-20,0.0000
2020-12-21,0.0000
2020-12-22,0.0000
2020-12-23,0.0000
2020-12-24,0.0000
2020-12-25,0.0000
2020-12-26,0.0000
2020-12-27,0.0000
2020-12-28,0.0000
2020-12-29,0.0000
2020-12-30,0.0000
2020-12-31,0.0000
2021-01-01,0.0000
2021-01-02,0.0000
2021-01-03,0.0000
2021-01-04,0.0000
2021-01-05,0.0000
2021-01-06,0.0000
2021-01-07,0.0000
2021-01-08,0.0000
2021-01-09,0.0000
2021-01-10,0.0000
2021-01-11,0.0000
2021-01-12,0.0000
2021-01-13,0.0000
2021-01-14,0.0000
2021-01-15,0.0000
2021-01-16,0.0000
2021-01-17,0.0000
2021-01-18,0.0000
2021-01-19,0.0000
2021-01-20,0.0000
2021-01-21,0.0000
2021-01-22,0.0000
2021-01-23,0.0000
2021-01-24,0.0000
2021-01-25,0.0000
2021-01-26,0.0000
2021-01-27,0.0000
2021-01-28,0.0000
2021-01-29,0.0000
2021-01-30,0.0000
2021-01-31,0.0000
2021-02-01,0.0000
2021-02-02,0.0000
2021-02-03,0.0000
2021-02-04,0.0000
2021-02-05,0.0000
2021-02-06,0.0000
2021-02-07,0.0000
2021-02-08,0.0000
2021-02-09,0.0000
2021-02-10,0.0000
2021-02-11,0.0000
2021-02-12,0.0000
2021-02-13,0.0000
2021-02-14,0.0000
2021-02-15,0.0000
2021-02-16,0.0000
2021-02-17,0.0000
2021-02-18,0.0000
2021-02-19,0.0000
2021-02-20,0.0000
2021-02-21,0.0000
2021-02-22,0.0000
2021-02-23,0.0000
2021-02-24,0.0000
2021-02-25,0.0000
2021-02-26,0.0000
2021-02-27,0.0000
2021-02-28,0.0000
2021-03-01,0.0000
2021-03-02,0.0000
2021-03-03,0.0000
2021-03-04,0.0000
2021-03-05,0.0000
2021-03-06,0.0000
2021-03-07,0.0000
2021-03-08,0.0000
2021-03-09,0.0000
2021-03-10,0.0000
2021-03-11,0.0000
2021-03-12,0.0000
2021-03-13,0.0000
2021-03-14,0.0000
2021-03-15,0.0000
2021-03-16,0.0000
2021-03-17,0.0000
2021-03-18,0.0000
2021-03-19,0.0000
2021-03-20,0.0000
2021-03-21,0.0000
2021-03-22,0.0000
2021-03-23,0.0000
2021-03-24,0.0000
2021-03-25,0.0000
2021-03-26,0.0000
2021-03-27,0.0000
2021-03-28,0.0000
2021-03-29,0.0000
2021-03-30,0.0000
2021-03-31,0.0000
2021-04-01,0.0000
2021-04-02,0.0000
2021-04-03,0.0000
2021-04-04,0.0000
2021-04-05,0.0000
2021-04-06,0.0000
2021-04-07,0.0000
2021-04-08,0.0000
2021-04-09,0.0000
2021-04-10,0.0000
2021-04-11,0.0000
2021-04-12,0.0000
2021-04-13,0.0000
2021-04-14,0.0000
2021-04-15,0.0000
2021-04-16,0.0000
2021-04-17,0.0000
2021-04-18,0.0000
2021-04-19,0.0000
2021-04-20,0.0000
2021-04-21,0.0000
2021-04-22,0.0000
2021-04-23,0.0000
2021-04-24,0.0000
2021-04-25,0.0000
2021-04-26,0.0000
2021-04-27,0.0000
2021-04-28,0.0000
2021-04-29,0.0000
2021-04-30,0.0000
2021-05-01,0.0000
2021-05-02,0.0000
2021-05-03,0.0000
2021-05-04,0.0000
2021-05-05,0.0000
2021-05-06,0.0000
2021-05-07,0.0000
2021-05-08,0.0000
2021-05-09,1.6801
2021-05-10,0.0000
2021-05-11,0.0000
2021-05-12,0.0000
