DateTime,26.2584 91.4843
2023-01-01,8.8767
2023-01-02,8.8061
2023-01-03,9.2429
2023-01-04,9.7533
2023-01-05,9.3256
2023-01-06,9.2161
2023-01-07,9.6303
2023-01-08,10.1977
2023-01-09,9.2487
2023-01-10,9.4941
2023-01-11,9.3462
2023-01-12,9.2535
2023-01-13,9.5303
2023-01-14,10.0444
2023-01-15,10.3089
2023-01-16,9.6262
2023-01-17,9.2937
2023-01-18,7.7076
2023-01-19,6.8759
2023-01-20,8.1631
2023-01-21,8.1462
2023-01-22,8.8382
2023-01-23,9.3692
2023-01-24,9.4723
2023-01-25,10.6819
2023-01-26,11.0037
2023-01-27,11.6288
2023-01-28,12.4710
2023-01-29,12.7540
2023-01-30,12.5621
2023-01-31,13.5912
2023-02-01,14.2101
2023-02-02,11.8616
2023-02-03,11.9822
2023-02-04,11.1040
2023-02-05,11.4279
2023-02-06,11.3813
2023-02-07,11.2607
2023-02-08,12.1213
2023-02-09,11.8357
2023-02-10,12.1816
2023-02-11,12.0854
2023-02-12,12.5572
2023-02-13,11.0573
2023-02-14,9.0898
2023-02-15,11.1225
2023-02-16,11.8134
2023-02-17,12.7442
2023-02-18,13.0621
2023-02-19,13.8094
2023-02-20,15.4815
2023-02-21,15.9333
2023-02-22,16.2801
2023-02-23,15.2791
2023-02-24,14.2685
2023-02-25,13.6842
2023-02-26,13.1705
2023-02-27,12.5487
2023-02-28,13.1234
2023-03-01,13.7772
2023-03-02,14.1792
2023-03-03,14.2868
2023-03-04,14.2949
2023-03-05,15.0279
2023-03-06,16.4623
2023-03-07,14.5281
2023-03-08,14.8675
2023-03-09,15.3286
2023-03-10,14.6078
2023-03-11,15.5049
2023-03-12,15.3138
2023-03-13,15.4145
2023-03-14,15.7363
2023-03-15,16.5834
2023-03-16,14.0196
2023-03-17,15.1546
2023-03-18,15.9269
2023-03-19,15.8795
2023-03-20,15.4322
2023-03-21,15.4291
2023-03-22,13.9845
2023-03-23,14.4909
2023-03-24,14.9894
2023-03-25,15.0504
2023-03-26,17.2185
2023-03-27,16.6196
2023-03-28,15.5295
2023-03-29,15.8289
2023-03-30,16.7654
2023-03-31,16.6263
2023-04-01,16.7136
2023-04-02,14.9088
2023-04-03,15.2596
2023-04-04,16.4350
2023-04-05,17.1553
2023-04-06,16.8077
2023-04-07,16.3708
2023-04-08,16.5606
2023-04-09,16.9731
2023-04-10,18.2436
2023-04-11,17.6899
2023-04-12,18.2390
2023-04-13,18.6234
2023-04-14,19.6691
2023-04-15,20.6575
2023-04-16,20.6175
2023-04-17,21.6184
2023-04-18,22.2474
2023-04-19,21.4120
2023-04-20,19.9479
2023-04-21,19.6772
2023-04-22,17.9149
2023-04-23,18.4040
2023-04-24,16.8521
2023-04-25,18.2959
2023-04-26,18.3066
2023-04-27,19.1087
2023-04-28,18.9103
2023-04-29,19.5784
2023-04-30,19.3943
2023-05-01,19.3362
2023-05-02,19.3687
2023-05-03,19.2396
2023-05-04,19.9562
2023-05-05,19.5652
2023-05-06,20.3025
2023-05-07,20.1294
2023-05-08,20.4462
2023-05-09,20.7506
2023-05-10,21.4951
2023-05-11,20.5334
2023-05-12,21.1959
2023-05-13,20.5474
2023-05-14,21.7192
2023-05-15,20.2356
2023-05-16,19.6348
2023-05-17,19.3049
2023-05-18,19.5024
2023-05-19,20.8466
2023-05-20,21.2458
2023-05-21,20.6313
2023-05-22,20.7210
2023-05-23,22.4305
2023-05-24,21.0850
2023-05-25,20.8695
2023-05-26,20.3677
2023-05-27,20.6271
2023-05-28,20.7772
2023-05-29,21.2977
2023-05-30,22.3980
2023-05-31,23.5783
2023-06-01,23.9410
2023-06-02,23.3653
2023-06-03,23.9588
2023-06-04,23.6085
2023-06-05,23.6386
2023-06-06,24.5490
2023-06-07,24.4313
2023-06-08,25.4738
2023-06-09,24.4684
2023-06-10,23.6733
2023-06-11,23.5838
2023-06-12,23.2216
2023-06-13,23.5476
2023-06-14,23.6134
2023-06-15,22.3732
