DateTime,26.2584 91.4843
2023-01-01,20.9382
2023-01-02,21.7767
2023-01-03,21.9470
2023-01-04,21.6517
2023-01-05,22.1851
2023-01-06,22.2732
2023-01-07,23.8690
2023-01-08,23.6782
2023-01-09,25.1691
2023-01-10,25.0899
2023-01-11,23.6601
2023-01-12,23.4278
2023-01-13,22.2537
2023-01-14,20.9238
2023-01-15,20.6064
2023-01-16,18.9394
2023-01-17,19.5611
2023-01-18,19.6820
2023-01-19,21.0009
2023-01-20,22.8894
2023-01-21,23.7121
2023-01-22,23.9110
2023-01-23,23.3335
2023-01-24,24.5490
2023-01-25,25.5790
2023-01-26,25.5432
2023-01-27,25.7859
2023-01-28,25.5159
2023-01-29,26.4719
2023-01-30,28.5657
2023-01-31,27.5067
2023-02-01,25.1165
2023-02-02,25.3124
2023-02-03,26.1836
2023-02-04,25.8704
2023-02-05,24.4479
2023-02-06,24.3864
2023-02-07,23.2077
2023-02-08,22.3001
2023-02-09,21.2371
2023-02-10,21.4801
2023-02-11,21.5957
2023-02-12,23.2182
2023-02-13,23.4581
2023-02-14,25.4473
2023-02-15,25.5992
2023-02-16,26.1480
2023-02-17,27.7200
2023-02-18,28.4156
2023-02-19,27.9160
2023-02-20,26.6788
2023-02-21,25.4166
2023-02-22,25.9831
2023-02-23,25.0055
2023-02-24,26.0113
2023-02-25,27.0845
2023-02-26,27.9894
2023-02-27,28.1581
2023-02-28,27.0748
2023-03-01,26.8171
2023-03-02,27.6699
2023-03-03,28.2774
2023-03-04,28.9225
2023-03-05,29.4278
2023-03-06,28.3861
2023-03-07,28.8743
2023-03-08,29.6114
2023-03-09,30.2198
2023-03-10,29.9855
2023-03-11,30.4110
2023-03-12,30.8382
2023-03-13,31.3770
2023-03-14,30.7095
2023-03-15,27.3449
2023-03-16,26.1666
2023-03-17,26.2794
2023-03-18,26.8083
2023-03-19,21.0487
2023-03-20,22.5986
2023-03-21,23.8440
2023-03-22,25.0191
2023-03-23,24.5859
2023-03-24,24.8363
2023-03-25,26.7221
2023-03-26,26.6825
2023-03-27,27.7813
2023-03-28,28.0792
2023-03-29,27.3770
2023-03-30,27.4403
2023-03-31,27.9450
2023-04-01,24.2697
2023-04-02,26.5156
2023-04-03,25.8589
2023-04-04,26.0910
2023-04-05,27.9077
2023-04-06,29.2811
2023-04-07,30.2415
2023-04-08,30.7193
2023-04-09,30.9527
2023-04-10,31.7112
2023-04-11,31.3629
2023-04-12,31.9244
2023-04-13,32.5765
2023-04-14,32.4833
2023-04-15,33.4358
2023-04-16,33.7206
2023-04-17,33.3068
2023-04-18,32.2942
2023-04-19,32.2518
2023-04-20,30.3346
2023-04-21,29.4195
2023-04-22,30.1486
2023-04-23,26.3757
2023-04-24,29.1365
2023-04-25,30.6266
2023-04-26,31.2107
2023-04-27,31.0451
2023-04-28,29.9769
2023-04-29,28.1175
2023-04-30,29.0032
2023-05-01,29.1389
2023-05-02,29.1139
2023-05-03,29.4793
2023-05-04,27.3901
2023-05-05,29.4837
2023-05-06,31.3338
2023-05-07,31.4521
2023-05-08,31.7111
2023-05-09,33.2667
2023-05-10,33.3927
2023-05-11,33.6806
2023-05-12,32.3586
2023-05-13,33.8116
2023-05-14,30.7582
2023-05-15,30.2548
2023-05-16,28.8217
2023-05-17,27.0278
2023-05-18,27.5494
2023-05-19,28.3508
2023-05-20,30.8900
2023-05-21,29.9538
2023-05-22,30.7323
2023-05-23,31.1772
2023-05-24,30.7513
2023-05-25,31.5859
2023-05-26,30.4410
2023-05-27,29.4194
2023-05-28,31.4184
2023-05-29,33.2958
2023-05-30,35.1345
2023-05-31,35.3111
2023-06-01,34.7336
2023-06-02,34.8794
2023-06-03,34.7553
2023-06-04,34.3759
2023-06-05,35.1955
2023-06-06,35.3324
2023-06-07,35.5186
2023-06-08,35.8447
2023-06-09,31.7214
2023-06-10,31.0421
2023-06-11,29.5945
2023-06-12,31.0127
2023-06-13,32.5269
2023-06-14,30.0515
2023-06-15,29.0016
2023-06-16,28.4874
2023-06-17,27.8753
2023-06-18,27.0587
2023-06-19,26.6944
2023-06-20,27.9871
2023-06-21,28.4049
2023-06-22,28.8843
2023-06-23,31.6284
2023-06-24,33.4358
2023-06-25,33.4088
2023-06-26,33.5975
2023-06-27,30.5781
2023-06-28,29.1961
2023-06-29,29.2661
2023-06-30,29.7967
2023-07-01,30.4695
2023-07-02,30.2105
2023-07-03,29.0681
2023-07-04,30.3646
2023-07-05,33.0006
2023-07-06,31.6458
2023-07-07,31.6484
2023-07-08,31.2086
2023-07-09,32.3130
2023-07-10,32.2501
2023-07-11,30.4406
2023-07-12,30.0105
2023-07-13,30.0160
2023-07-14,30.6635
2023-07-15,32.0633
2023-07-16,30.1497
2023-07-17,29.4952
2023-07-18,33.0599
2023-07-19,34.6329
2023-07-20,34.7538
2023-07-21,32.0134
2023-07-22,34.5077
2023-07-23,33.6100
2023-07-24,32.4906
2023-07-25,32.8549
2023-07-26,31.7600
2023-07-27,31.5156
2023-07-28,30.2662
2023-07-29,31.0502
2023-07-30,33.1809
2023-07-31,34.5558
2023-08-01,35.2516
2023-08-02,32.6905
2023-08-03,31.3368
2023-08-04,30.3557
2023-08-05,30.6989
2023-08-06,30.2460
2023-08-07,31.4188
2023-08-08,31.0332
2023-08-09,31.1206
2023-08-10,31.5479
2023-08-11,31.8806
2023-08-12,31.6618
2023-08-13,29.7241
2023-08-14,33.1393
2023-08-15,33.6594
2023-08-16,32.7515
2023-08-17,34.9918
2023-08-18,33.1251
2023-08-19,32.7081
2023-08-20,32.6859
2023-08-21,31.8027
2023-08-22,28.1838
2023-08-23,28.8357
2023-08-24,28.5284
2023-08-25,28.8830
2023-08-26,28.8845
2023-08-27,29.2938
2023-08-28,30.7926
2023-08-29,31.9226
2023-08-30,33.3249
2023-08-31,34.1270
2023-09-01,33.3383
2023-09-02,33.8341
2023-09-03,34.7133
2023-09-04,35.0340
2023-09-05,36.6716
2023-09-06,36.0597
2023-09-07,33.8478
2023-09-08,31.1974
2023-09-09,32.5583
2023-09-10,32.4730
2023-09-11,32.8682
2023-09-12,32.4775
2023-09-13,33.1003
2023-09-14,32.5987
2023-09-15,32.5599
2023-09-16,33.3450
2023-09-17,33.9771
2023-09-18,33.2441
2023-09-19,31.5495
2023-09-20,30.2679
2023-09-21,27.6900
2023-09-22,29.4247
2023-09-23,28.8933
2023-09-24,29.3182
2023-09-25,31.5485
2023-09-26,32.4170
2023-09-27,32.8166
2023-09-28,34.4494
2023-09-29,34.3402
2023-09-30,31.0505
2023-10-01,30.8128
2023-10-02,32.3351
2023-10-03,30.2231
2023-10-04,27.9361
2023-10-05,26.9167
2023-10-06,27.0876
2023-10-07,29.3945
2023-10-08,29.4093
2023-10-09,30.9431
2023-10-10,30.0850
2023-10-11,30.6296
2023-10-12,30.5186
2023-10-13,30.2954
2023-10-14,29.6307
2023-10-15,29.8557
2023-10-16,29.7235
2023-10-17,30.5973
2023-10-18,30.5196
2023-10-19,30.6402
2023-10-20,30.4388
2023-10-21,31.3100
2023-10-22,31.3728
2023-10-23,30.2119
2023-10-24,29.0661
2023-10-25,29.7853
2023-10-26,29.8887
2023-10-27,29.7990
2023-10-28,30.0425
2023-10-29,29.8537
2023-10-30,30.4817
2023-10-31,30.8113
2023-11-01,31.0973
2023-11-02,30.4667
2023-11-03,29.5190
2023-11-04,28.2174
2023-11-05,28.0486
2023-11-06,28.9344
2023-11-07,28.3798
2023-11-08,27.6684
2023-11-09,27.7299
2023-11-10,28.0381
2023-11-11,28.7277
2023-11-12,28.6548
2023-11-13,29.6326
2023-11-14,29.9603
2023-11-15,28.6381
2023-11-16,28.5625
2023-11-17,24.6828
2023-11-18,26.0908
2023-11-19,27.7510
2023-11-20,28.3042
2023-11-21,27.1382
2023-11-22,26.5171
2023-11-23,27.8201
2023-11-24,28.4401
2023-11-25,28.0028
2023-11-26,28.1197
2023-11-27,28.1796
2023-11-28,27.2480
2023-11-29,26.4642
2023-11-30,27.4644
2023-12-01,27.1961
2023-12-02,27.1284
2023-12-03,26.9960
2023-12-04,27.2953
2023-12-05,25.2838
2023-12-06,26.0880
2023-12-07,22.9427
2023-12-08,22.6969
2023-12-09,23.8729
2023-12-10,22.5731
2023-12-11,23.4304
2023-12-12,23.9668
2023-12-13,23.8175
2023-12-14,22.1557
2023-12-15,23.4369
2023-12-16,24.2449
2023-12-17,23.7567
2023-12-18,24.1462
2023-12-19,24.2223
2023-12-20,24.6538
2023-12-21,24.7725
2023-12-22,24.8199
2023-12-23,24.1432
2023-12-24,25.3319
2023-12-25,25.4838
2023-12-26,25.5666
2023-12-27,25.5636
2023-12-28,25.0831
2023-12-29,25.8349
2023-12-30,24.8415
2023-12-31,24.1176
2024-01-01,21.1749
2024-01-02,20.8268
2024-01-03,21.6884
2024-01-04,21.2941
2024-01-05,22.1803
2024-01-06,23.1631
2024-01-07,23.3558
2024-01-08,22.4046
2024-01-09,22.0228
2024-01-10,19.6664
2024-01-11,19.5133
2024-01-12,19.8791
2024-01-13,20.2965
2024-01-14,20.9113
2024-01-15,21.8762
2024-01-16,18.8931
2024-01-17,17.8893
2024-01-18,19.3874
2024-01-19,20.5998
2024-01-20,21.9312
2024-01-21,19.7285
2024-01-22,20.6121
2024-01-23,20.5573
2024-01-24,20.7895
2024-01-25,19.8312
2024-01-26,20.5028
2024-01-27,21.2013
2024-01-28,22.1754
2024-01-29,22.9212
2024-01-30,22.4848
2024-01-31,21.9085
2024-02-01,21.7218
2024-02-02,21.6290
2024-02-03,20.8621
2024-02-04,21.0841
2024-02-05,19.5298
2024-02-06,20.2115
2024-02-07,20.5602
2024-02-08,20.3148
2024-02-09,22.4685
2024-02-10,25.6581
2024-02-11,25.8232
2024-02-12,25.7093
2024-02-13,25.9688
2024-02-14,24.8224
2024-02-15,23.9953
2024-02-16,24.7374
2024-02-17,24.7018
